	Beam Energy [GeV]	-t [GeV**2]	dsigma/dt [nb/GeV**2]
35993	17.710843373493976	1.8193302353413654	0.001826072958982485
35994	17.759036144578314	1.8193302353413654	0.0018744807512532462
35995	17.80722891566265	1.8193302353413654	0.0019228885435240075
35996	17.855421686746986	1.8193302353413654	0.0019712963357947652
35997	17.903614457831324	1.8193302353413654	0.002019704128065526
35998	17.951807228915662	1.8193302353413654	0.0020681119203362873
35999	18.0	1.8193302353413654	0.0021165197126070483
36001	6.048192771084337	1.831445704819277	0.001141764651284162
36002	6.096385542168675	1.831445704819277	0.0011383724308742578
36003	6.144578313253012	1.831445704819277	0.001146334217048484
36004	6.192771084337349	1.831445704819277	0.0011542960032227103
36005	6.240963855421687	1.831445704819277	0.0011622577893969366
36006	6.289156626506024	1.831445704819277	0.0011702195755711627
36007	6.337349397590361	1.831445704819277	0.001178181361745389
36008	6.385542168674699	1.831445704819277	0.001186143147919615
36009	6.433734939759036	1.831445704819277	0.0011941049340938414
36010	6.481927710843373	1.831445704819277	0.0012020667202680677
36011	6.530120481927711	1.831445704819277	0.001210028506442294
36012	6.578313253012048	1.831445704819277	0.0012179902926165202
36013	6.626506024096385	1.831445704819277	0.0012259520787907463
36014	6.674698795180723	1.831445704819277	0.0012339138649649728
36015	6.72289156626506	1.831445704819277	0.001241875651139199
36016	6.771084337349397	1.831445704819277	0.001249837437313425
36017	6.819277108433735	1.831445704819277	0.0012577992234876515
36018	6.867469879518072	1.831445704819277	0.0012657610096618776
36019	6.9156626506024095	1.831445704819277	0.0012737227958361038
36020	6.9638554216867465	1.831445704819277	0.00128168458201033
36021	7.0120481927710845	1.831445704819277	0.001287419919340322
36022	7.0602409638554215	1.831445704819277	0.0012864759101376098
36023	7.108433734939759	1.831445704819277	0.0012855319009348978
36024	7.156626506024097	1.831445704819277	0.001284587891732186
36025	7.204819277108434	1.831445704819277	0.0012836438825294743
36026	7.253012048192771	1.831445704819277	0.001282699873326762
36027	7.301204819277109	1.831445704819277	0.00128175586412405
36028	7.349397590361446	1.831445704819277	0.0012808118549213381
36029	7.397590361445783	1.831445704819277	0.0012798678457186263
36030	7.445783132530121	1.831445704819277	0.0012789238365159142
36031	7.493975903614458	1.831445704819277	0.0012779798273132024
36032	7.542168674698795	1.831445704819277	0.0012770358181104905
36033	7.590361445783133	1.831445704819277	0.0012760918089077785
36034	7.63855421686747	1.831445704819277	0.0012751477997050664
36035	7.686746987951807	1.831445704819277	0.0012742037905023546
36036	7.734939759036145	1.831445704819277	0.0012732597812996427
36037	7.783132530120482	1.831445704819277	0.0012723157720969307
36038	7.831325301204819	1.831445704819277	0.0012713717628942188
36039	7.879518072289157	1.831445704819277	0.0012737666640366802
36040	7.927710843373494	1.831445704819277	0.0012875700720631563
36041	7.975903614457831	1.831445704819277	0.0012979032010657122
36042	8.024096385542169	1.831445704819277	0.0012970169820165794
36043	8.072289156626507	1.831445704819277	0.0012961307629674459
36044	8.120481927710843	1.831445704819277	0.001295244543918313
36045	8.168674698795181	1.831445704819277	0.0012943583248691795
36046	8.216867469879517	1.831445704819277	0.0012934721058200465
36047	8.265060240963855	1.831445704819277	0.0012925858867709134
36048	8.313253012048193	1.831445704819277	0.00129169966772178
36049	8.361445783132531	1.831445704819277	0.0012908134486726468
36050	8.409638554216867	1.831445704819277	0.0012899272296235133
36051	8.457831325301205	1.831445704819277	0.0012890410105743804
36052	8.506024096385541	1.831445704819277	0.0012916776258671716
36053	8.55421686746988	1.831445704819277	0.0012967835350337553
36054	8.602409638554217	1.831445704819277	0.0013018894442003394
36055	8.650602409638555	1.831445704819277	0.001306995353366923
36056	8.698795180722891	1.831445704819277	0.0013121012625335066
36057	8.74698795180723	1.831445704819277	0.00131720717170009
